0.032570 -0.203801 -0.056875
0.043623 0.057030 0.059789
-0.027824 0.119525 0.072625
-0.094217 0.111825 0.197348
0.081114 -0.216962 0.137779
-0.180330 -0.124346 0.045025
-0.004784 -0.001675 0.101976
-0.100965 0.003601 0.108482
-0.085024 0.050527 -0.002112
-0.049922 0.080938 0.065862
-0.077040 0.054871 0.029987
-0.009261 -0.021679 -0.171487
0.117699 0.029578 -0.127977
0.091552 -0.070477 -0.004482
0.000047 0.056190 -0.013384
-0.015637 0.127279 -0.065078
0.058198 0.159794 0.061207
0.021287 0.078582 -0.043328
0.028101 -0.056310 0.042746
0.020801 0.065961 0.170217
0.064814 0.052384 0.057157
-0.090506 0.024336 0.060960
0.044520 0.067071 -0.008737
-0.235791 -0.056997 -0.090195
0.043416 0.131501 -0.021267
0.008162 0.021732 -0.072320
-0.039996 -0.117545 -0.162693
0.030656 0.003943 -0.040584
0.048917 0.092443 0.008676
-0.017248 -0.023943 0.123771
-0.106036 0.097227 -0.024796
-0.106222 0.125821 0.078843
-0.142452 -0.002785 -0.060221
0.094273 -0.106251 0.052998
0.048447 0.070816 0.096490
0.110254 -0.023754 -0.050647
-0.194279 0.089364 -0.051333
-0.028036 -0.011759 -0.024258
-0.045241 -0.013912 0.110468
0.195633 0.056647 0.017561
-0.048736 -0.100085 -0.012801
0.066476 -0.049840 0.124970
0.097721 -0.071288 -0.069022
0.029209 -0.026661 -0.140882
0.022255 -0.133123 0.054897
-0.007528 -0.032812 -0.007422
-0.065656 -0.154972 0.070325
0.098729 -0.020615 -0.010585
-0.068502 -0.035797 0.017772
0.135112 0.131510 -0.111937
0.013493 -0.103307 0.035008
0.223050 0.160645 -0.061104
-0.021223 0.080735 0.066126
-0.124167 -0.097255 -0.094096
-0.074535 -0.200974 -0.101216
-0.083333 0.151012 0.087326
0.117951 0.079229 -0.082549
-0.013563 -0.029719 0.146104
-0.121903 0.013104 -0.040525
-0.113925 -0.061046 -0.164549
-0.161384 -0.064268 0.224702
0.150017 -0.100323 -0.112495
0.012334 -0.107997 0.041171
-0.009777 -0.036731 0.005200
-0.086155 0.087179 -0.107269
0.081847 0.067854 -0.144075
-0.152238 -0.004870 -0.137961
0.110639 -0.051211 0.125214
0.068373 0.104544 0.037077
0.230690 0.079881 -0.112916
0.109629 0.138601 0.021532
0.126401 -0.074103 -0.060789
-0.103515 0.310370 0.099387
0.077592 -0.091295 -0.005800
0.111248 -0.100864 0.133773
-0.194167 0.108592 0.003733
0.174748 0.041952 0.023056
-0.082041 -0.081662 -0.029073
0.120090 0.138083 0.040555
-0.009231 -0.033871 0.102196
0.004334 -0.169052 -0.117195
0.031503 0.000413 -0.043245
0.022771 0.096398 -0.059806
-0.092293 -0.122748 -0.097321
-0.171542 0.107074 0.127280
-0.064597 0.077494 -0.146173
-0.193498 0.063586 -0.062908
0.102802 0.124821 -0.116208
-0.009503 -0.049546 -0.072214
-0.008473 -0.074611 -0.164824
-0.080399 -0.021633 0.084720
-0.000349 -0.048695 0.097588
0.098343 0.041926 0.135541
-0.025002 0.065855 0.055070
-0.071324 0.046109 0.026694
0.094028 0.098241 -0.226030
-0.017076 -0.076061 -0.044844
-0.102980 -0.036970 -0.063801
0.011341 0.004549 0.009705
0.058350 0.130326 0.060401
-0.038909 0.024594 -0.005271
0.036390 0.002354 -0.090462
-0.257354 0.111212 0.089262
0.091718 0.114259 -0.210183
-0.105382 0.078425 0.273927
-0.020281 0.057934 -0.075597
0.070335 0.029914 -0.061984
0.107666 -0.157560 0.123010
0.189139 0.048719 -0.046112
0.142357 0.027046 0.090536
0.092031 -0.075249 -0.133488
0.040919 0.143005 0.016584
-0.010265 -0.109907 -0.110249
-0.090367 0.029133 -0.039218
0.085937 0.227940 -0.098746
0.086527 0.025540 -0.044788
-0.133777 0.193796 0.140776
-0.079912 0.020669 0.131955
-0.094049 0.092721 -0.038954
0.171521 -0.100795 0.082194
0.023648 -0.240469 0.011117
0.107641 -0.049655 -0.101289
-0.128554 -0.107947 -0.155633
0.097040 0.056280 0.035262
-0.090918 -0.067476 0.114066
0.000533 0.037485 0.016719
-0.041984 0.110285 -0.081745
0.024304 -0.161453 0.054267
-0.072135 -0.276680 -0.092350
0.021093 -0.089377 0.164562
0.024179 -0.128899 -0.095799
0.052453 -0.087751 -0.096739
0.187760 -0.134728 0.032662
-0.023942 -0.046655 -0.008302
0.048415 -0.073364 0.012242
-0.099223 0.047165 -0.014355
0.034588 -0.116776 -0.163480
0.049319 0.025798 -0.001182
0.033809 0.147719 -0.014109
-0.053546 0.014068 -0.049333
-0.030766 0.078984 -0.183163
-0.004282 0.197177 0.018945
0.024240 0.116488 -0.160102
0.055534 -0.026360 0.024240
-0.088796 0.021889 -0.016248
0.075284 0.109078 0.145366
0.086079 0.175616 -0.114498
0.064308 0.020265 -0.071505
-0.025676 0.065391 0.035886
0.094528 0.153635 -0.107483
0.050224 -0.035906 0.056332
-0.134415 -0.091071 0.061467
0.038059 0.004198 0.008806
0.102744 0.007937 -0.009593
-0.118973 -0.121667 -0.125669
-0.131263 -0.023425 0.050005
0.030151 -0.203638 -0.058239
0.044360 0.055474 0.059169
-0.027677 0.119504 0.072353
-0.093075 0.112137 0.197398
0.082646 -0.216172 0.139114
-0.180020 -0.124320 0.045337
-0.004487 -0.001253 0.102173
-0.100284 0.003107 0.109049
-0.084344 0.050963 -0.000828
-0.049401 0.083215 0.064727
-0.095135 0.029428 -0.026201
-0.007913 -0.022524 -0.168707
0.118199 0.029531 -0.127140
0.091658 -0.070401 -0.004005
0.000061 0.055719 -0.013687
-0.020883 0.132002 -0.068596
0.058156 0.158874 0.062136
0.020528 0.078101 -0.042715
0.030096 -0.052768 0.044799
0.021112 0.065478 0.170619
0.056217 0.057527 0.059144
-0.108605 0.053968 0.071365
0.044817 0.071508 -0.016442
-0.242541 -0.055423 -0.096635
0.043816 0.131107 -0.021934
0.009250 0.020787 -0.071708
-0.039218 -0.117966 -0.161877
0.029966 0.004072 -0.041219
0.049476 0.093383 0.008994
-0.027666 -0.035009 0.116498
-0.105299 0.096845 -0.025309
-0.105735 0.124664 0.079116
-0.159890 -0.006683 -0.069833
0.077785 -0.099170 0.061660
0.048331 0.070376 0.095884
0.112555 -0.023819 -0.047911
-0.176629 0.091550 -0.042414
-0.028508 -0.012003 -0.023925
-0.045499 -0.013434 0.110186
0.195715 0.057310 0.019054
-0.048205 -0.099682 -0.013122
0.060366 -0.057631 0.122384
0.097954 -0.071200 -0.069646
0.030415 -0.026663 -0.140761
0.021492 -0.134478 0.055178
-0.007522 -0.034754 -0.006082
-0.065600 -0.151859 0.073202
0.104107 -0.022507 -0.019461
-0.068144 -0.036868 0.017815
0.135355 0.131892 -0.111840
0.013533 -0.103757 0.035181
0.221763 0.160596 -0.060349
-0.021020 0.080804 0.066165
-0.104781 -0.099834 -0.086319
-0.070674 -0.199042 -0.105292
-0.082843 0.150780 0.087340
0.117322 0.079253 -0.081114
-0.013743 -0.030401 0.145165
-0.122443 0.014088 -0.040507
-0.114204 -0.063968 -0.162744
-0.161170 -0.060567 0.224055
0.150317 -0.100179 -0.113020
0.008301 -0.106205 0.032268
-0.009524 -0.036537 0.004936
-0.087842 0.085468 -0.105328
0.081870 0.067457 -0.143519
-0.150001 -0.000725 -0.129786
0.105031 -0.059486 0.124267
0.066979 0.103397 0.038024
0.230950 0.079118 -0.113154
0.109469 0.139044 0.021352
0.125530 -0.069011 -0.060684
-0.103955 0.310212 0.098753
0.077102 -0.091359 -0.005959
0.101860 -0.105056 0.131232
-0.194647 0.107743 0.003496
0.167220 0.045750 0.018693
-0.083141 -0.075850 -0.056122
0.119453 0.137762 0.039017
-0.009265 -0.034426 0.103224
0.003579 -0.169636 -0.117122
0.031928 0.000175 -0.043963
0.023599 0.096001 -0.059194
-0.091961 -0.125405 -0.096720
-0.171370 0.106433 0.127213
-0.066307 0.078084 -0.146898
-0.194618 0.063794 -0.062032
0.102486 0.124663 -0.116018
-0.011403 -0.042489 -0.072787
0.000266 -0.077504 -0.164175
-0.080187 -0.020937 0.084744
0.067343 -0.053185 0.082853
0.098059 0.041685 0.135772
-0.024750 0.065987 0.055585
-0.070992 0.046424 0.026472
0.093711 0.097820 -0.225830
-0.018432 -0.068751 -0.038499
-0.103062 -0.036927 -0.064098
0.011338 0.004757 0.009709
0.060049 0.130707 0.061941
-0.038598 0.024260 -0.004585
0.035839 0.002342 -0.091331
-0.256435 0.111465 0.089266
0.093031 0.108629 -0.216570
-0.105122 0.078503 0.272615
-0.019610 0.058098 -0.076219
0.070256 0.029781 -0.062296
0.107815 -0.157605 0.123396
0.188413 0.047782 -0.046319
0.142417 0.026975 0.090437
0.086955 -0.083442 -0.133699
0.040116 0.141652 0.017710
-0.015409 -0.111650 -0.104107
-0.085101 0.026224 -0.040010
0.084942 0.226019 -0.098254
0.086736 0.025177 -0.044998
-0.134080 0.193640 0.151696
-0.079798 0.021056 0.131459
-0.098897 0.093572 -0.041528
0.170188 -0.101036 0.081283
