3.12100 1145.59584 6.76225 -2776.68177
3.12200 1144.48485 6.32990 -2773.11800
3.12300 1143.37531 5.90019 -2769.55995
3.12400 1142.26720 5.47311 -2766.00761
3.12500 1141.16053 5.04866 -2762.46097
3.12600 1140.05529 4.62680 -2758.92003
3.12700 1138.95148 4.20754 -2755.38477
3.12800 1137.84910 3.79085 -2751.85518
3.12900 1136.74815 3.37672 -2748.33124
3.13000 1135.64861 2.96514 -2744.81296
3.13100 1134.55050 2.55610 -2741.30031
3.13200 1133.45381 2.14958 -2737.79328
3.13300 1132.35853 1.74556 -2734.29187
3.13400 1131.26467 1.34404 -2730.79607
3.13500 1130.17222 0.94501 -2727.30586
3.13600 1129.08118 0.54844 -2723.82123
3.13700 1127.99155 0.15432 -2720.34218
3.13800 1126.90332 -0.23735 -2716.86868
3.13900 1125.81649 -0.62659 -2713.40074
3.14000 1124.73107 -1.01342 -2709.93834
3.14100 1123.64704 -1.39784 -2706.48147
3.14200 1122.56441 -1.77987 -2703.03011
3.14300 1121.48317 -2.15952 -2699.58426
3.14400 1120.40332 -2.53681 -2696.14392
3.14500 1119.32486 -2.91175 -2692.70905
3.14600 1118.24779 -3.28434 -2689.27967
3.14700 1117.17211 -3.65461 -2685.85575
3.14800 1116.09780 -4.02256 -2682.43729
3.14900 1115.02488 -4.38820 -2679.02427
3.15000 1113.95334 -4.75156 -2675.61669
3.15100 1112.88317 -5.11263 -2672.21453
3.15200 1111.81437 -5.47144 -2668.81778
3.15300 1110.74695 -5.82800 -2665.42644
3.15400 1109.68089 -6.18231 -2662.04049
3.15500 1108.61620 -6.53439 -2658.65993
3.15600 1107.55288 -6.88425 -2655.28474
3.15700 1106.49092 -7.23190 -2651.91491
3.15800 1105.43032 -7.57736 -2648.55043
3.15900 1104.37107 -7.92064 -2645.19130
3.16000 1103.31319 -8.26174 -2641.83749
3.16100 1102.25666 -8.60068 -2638.48901
3.16200 1101.20148 -8.93747 -2635.14584
3.16300 1100.14764 -9.27212 -2631.80797
3.16400 1099.09516 -9.60465 -2628.47539
3.16500 1098.04402 -9.93506 -2625.14810
3.16600 1096.99423 -10.26337 -2621.82607
3.16700 1095.94577 -10.58958 -2618.50931
3.16800 1094.89865 -10.91371 -2615.19780
3.16900 1093.85288 -11.23577 -2611.89152
3.17000 1092.80843 -11.55578 -2608.59048
3.17100 1091.76532 -11.87373 -2605.29466
3.17200 1090.72354 -12.18964 -2602.00405
3.17300 1089.68308 -12.50353 -2598.71865
3.17400 1088.64395 -12.81540 -2595.43843
3.17500 1087.60615 -13.12527 -2592.16340
3.17600 1086.56967 -13.43314 -2588.89354
3.17700 1085.53450 -13.73902 -2585.62884
3.17800 1084.50066 -14.04294 -2582.36929
3.17900 1083.46813 -14.34488 -2579.11488
3.18000 1082.43691 -14.64488 -2575.86561
3.18100 1081.40700 -14.94293 -2572.62146
3.18200 1080.37841 -15.23905 -2569.38242
3.18300 1079.35112 -15.53325 -2566.14849
3.18400 1078.32513 -15.82554 -2562.91965
3.18500 1077.30045 -16.11593 -2559.69590
3.18600 1076.27707 -16.40442 -2556.47722
3.18700 1075.25499 -16.69104 -2553.26360
3.18800 1074.23420 -16.97578 -2550.05504
3.18900 1073.21471 -17.25866 -2546.85153
3.19000 1072.19652 -17.53969 -2543.65305
3.19100 1071.17961 -17.81887 -2540.45960
3.19200 1070.16399 -18.09623 -2537.27116
3.19300 1069.14966 -18.37176 -2534.08774
3.19400 1068.13661 -18.64548 -2530.90931
3.19500 1067.12484 -18.91740 -2527.73587
3.19600 1066.11436 -19.18753 -2524.56741
3.19700 1065.10515 -19.45587 -2521.40392
3.19800 1064.09722 -19.72244 -2518.24540
3.19900 1063.09056 -19.98724 -2515.09182
3.20000 1062.08518 -20.25029 -2511.94318
3.20100 1061.08106 -20.51159 -2508.79948
3.20200 1060.07822 -20.77115 -2505.66071
3.20300 1059.07664 -21.02899 -2502.52684
3.20400 1058.07632 -21.28511 -2499.39788
3.20500 1057.07727 -21.53952 -2496.27382
3.20600 1056.07948 -21.79223 -2493.15464
3.20700 1055.08294 -22.04325 -2490.04034
3.20800 1054.08766 -22.29259 -2486.93091
3.20900 1053.09364 -22.54026 -2483.82634
3.21000 1052.10087 -22.78626 -2480.72662
3.21100 1051.10934 -23.03060 -2477.63174
3.21200 1050.11907 -23.27330 -2474.54169
3.21300 1049.13004 -23.51437 -2471.45646
3.21400 1048.14226 -23.75380 -2468.37605
3.21500 1047.15572 -23.99161 -2465.30044
3.21600 1046.17042 -24.22782 -2462.22963
3.21700 1045.18636 -24.46242 -2459.16361
3.21800 1044.20353 -24.69542 -2456.10236
3.21900 1043.22194 -24.92684 -2453.04588
3.22000 1042.24159 -25.15668 -2449.99416
3.22100 1041.26246 -25.38496 -2446.94719
3.22200 1040.28456 -25.61167 -2443.90496
3.22300 1039.30789 -25.83683 -2440.86747
3.22400 1038.33244 -26.06045 -2437.83470
3.22500 1037.35822 -26.28253 -2434.80665
3.22600 1036.38522 -26.50308 -2431.78330
3.22700 1035.41344 -26.72212 -2428.76465
3.22800 1034.44287 -26.93964 -2425.75069
3.22900 1033.47352 -27.15566 -2422.74141
3.23000 1032.50538 -27.37019 -2419.73681
3.23100 1031.53846 -27.58323 -2416.73686
3.23200 1030.57274 -27.79479 -2413.74157
3.23300 1029.60824 -28.00488 -2410.75092
3.23400 1028.64493 -28.21350 -2407.76492
3.23500 1027.68284 -28.42067 -2404.78354
3.23600 1026.72194 -28.62639 -2401.80677
3.23700 1025.76224 -28.83067 -2398.83463
3.23800 1024.80375 -29.03352 -2395.86708
3.23900 1023.84645 -29.23495 -2392.90412
3.24000 1022.89034 -29.43496 -2389.94576
3.24100 1021.93543 -29.63356 -2386.99197
3.24200 1020.98170 -29.83075 -2384.04274
3.24300 1020.02917 -30.02656 -2381.09808
3.24400 1019.07782 -30.22097 -2378.15797
3.24500 1018.12766 -30.41401 -2375.22240
3.24600 1017.17868 -30.60568 -2372.29136
3.24700 1016.23089 -30.79598 -2369.36485
3.24800 1015.28427 -30.98492 -2366.44286
3.24900 1014.33883 -31.17251 -2363.52538
3.25000 1013.39457 -31.35876 -2360.61240
3.25100 1012.45148 -31.54368 -2357.70391
3.25200 1011.50957 -31.72726 -2354.79991
3.25300 1010.56882 -31.90953 -2351.90038
3.25400 1009.62925 -32.09048 -2349.00532
3.25500 1008.69084 -32.27012 -2346.11472
3.25600 1007.75359 -32.44846 -2343.22857
3.25700 1006.81751 -32.62551 -2340.34686
3.25800 1005.88259 -32.80128 -2337.46959
3.25900 1004.94883 -32.97576 -2334.59674
3.26000 1004.01623 -33.14897 -2331.72831
3.26100 1003.08478 -33.32092 -2328.86430
3.26200 1002.15449 -33.49161 -2326.00468
3.26300 1001.22535 -33.66104 -2323.14946
3.26400 1000.29737 -33.82923 -2320.29862
3.26500 999.37053 -33.99618 -2317.45216
3.26600 998.44483 -34.16190 -2314.61007
3.26700 997.52029 -34.32640 -2311.77234
3.26800 996.59688 -34.48967 -2308.93897
3.26900 995.67462 -34.65173 -2306.10994
3.27000 994.75350 -34.81259 -2303.28525
3.27100 993.83352 -34.97225 -2300.46489
3.27200 992.91467 -35.13072 -2297.64884
3.27300 991.99696 -35.28799 -2294.83712
3.27400 991.08038 -35.44409 -2292.02970
3.27500 990.16494 -35.59902 -2289.22657
3.27600 989.25062 -35.75278 -2286.42774
3.27700 988.33743 -35.90538 -2283.63318
3.27800 987.42537 -36.05682 -2280.84290
3.27900 986.51443 -36.20711 -2278.05689
3.28000 985.60461 -36.35627 -2275.27514
3.28100 984.69591 -36.50428 -2272.49763
3.28200 983.78834 -36.65117 -2269.72437
3.28300 982.88188 -36.79693 -2266.95534
3.28400 981.97653 -36.94158 -2264.19054
3.28500 981.07230 -37.08511 -2261.42996
3.28600 980.16919 -37.22754 -2258.67359
3.28700 979.26718 -37.36886 -2255.92143
3.28800 978.36628 -37.50910 -2253.17346
3.28900 977.46649 -37.64824 -2250.42968
3.29000 976.56780 -37.78631 -2247.69008
3.29100 975.67022 -37.92329 -2244.95465
3.29200 974.77374 -38.05921 -2242.22339
3.29300 973.87836 -38.19406 -2239.49629
3.29400 972.98408 -38.32786 -2236.77334
3.29500 972.09090 -38.46060 -2234.05453
3.29600 971.19881 -38.59229 -2231.33985
3.29700 970.30781 -38.72294 -2228.62930
3.29800 969.41791 -38.85256 -2225.92288
3.29900 968.52910 -38.98114 -2223.22056
3.30000 967.64137 -39.10870 -2220.52235
3.30100 966.75473 -39.23524 -2217.82824
3.30200 965.86918 -39.36077 -2215.13821
3.30300 964.98471 -39.48529 -2212.45227
3.30400 964.10132 -39.60881 -2209.77041
3.30500 963.21902 -39.73133 -2207.09261
3.30600 962.33779 -39.85285 -2204.41888
3.30700 961.45764 -39.97339 -2201.74919
3.30800 960.57856 -40.09295 -2199.08355
3.30900 959.70056 -40.21153 -2196.42195
3.31000 958.82363 -40.32915 -2193.76438
3.31100 957.94777 -40.44579 -2191.11084
3.31200 957.07297 -40.56148 -2188.46131
3.31300 956.19925 -40.67621 -2185.81578
3.31400 955.32659 -40.79000 -2183.17426
3.31500 954.45499 -40.90283 -2180.53674
3.31600 953.58446 -41.01473 -2177.90320
3.31700 952.71499 -41.12570 -2175.27364
3.31800 951.84657 -41.23573 -2172.64805
3.31900 950.97922 -41.34485 -2170.02643
3.32000 950.11292 -41.45304 -2167.40877
3.32100 949.24767 -41.56032 -2164.79506
3.32200 948.38348 -41.66669 -2162.18529
3.32300 947.52033 -41.77215 -2159.57946
3.32400 946.65824 -41.87672 -2156.97755
3.32500 945.79719 -41.98039 -2154.37957
3.32600 944.93719 -42.08317 -2151.78551
3.32700 944.07824 -42.18507 -2149.19535
3.32800 943.22032 -42.28609 -2146.60910
3.32900 942.36345 -42.38624 -2144.02674
3.33000 941.50762 -42.48551 -2141.44826
3.33100 940.65283 -42.58392 -2138.87367
3.33200 939.79907 -42.68147 -2136.30295
3.33300 938.94635 -42.77816 -2133.73609
3.33400 938.09466 -42.87400 -2131.17309
3.33500 937.24401 -42.96899 -2128.61395
3.33600 936.39438 -43.06315 -2126.05865
3.33700 935.54578 -43.15646 -2123.50719
3.33800 934.69821 -43.24895 -2120.95956
3.33900 933.85167 -43.34060 -2118.41575
3.34000 933.00615 -43.43143 -2115.87576
3.34100 932.16165 -43.52144 -2113.33958
3.34200 931.31817 -43.61064 -2110.80721
3.34300 930.47572 -43.69903 -2108.27863
3.34400 929.63428 -43.78661 -2105.75384
3.34500 928.79385 -43.87339 -2103.23284
3.34600 927.95444 -43.95938 -2100.71561
3.34700 927.11605 -44.04457 -2098.20215
3.34800 926.27867 -44.12897 -2095.69245
3.34900 925.44229 -44.21259 -2093.18651
3.35000 924.60693 -44.29543 -2090.68432
3.35100 923.77257 -44.37750 -2088.18587
3.35200 922.93922 -44.45879 -2085.69116
3.35300 922.10687 -44.53932 -2083.20018
3.35400 921.27553 -44.61908 -2080.71291
3.35500 920.44518 -44.69809 -2078.22937
3.35600 919.61584 -44.77635 -2075.74953
3.35700 918.78750 -44.85385 -2073.27339
3.35800 917.96015 -44.93061 -2070.80096
3.35900 917.13379 -45.00662 -2068.33220
3.36000 916.30843 -45.08190 -2065.86714
3.36100 915.48406 -45.15645 -2063.40574
3.36200 914.66068 -45.23027 -2060.94802
3.36300 913.83830 -45.30336 -2058.49396
3.36400 913.01689 -45.37573 -2056.04356
3.36500 912.19648 -45.44738 -2053.59680
3.36600 911.37705 -45.51832 -2051.15369
3.36700 910.55860 -45.58855 -2048.71422
3.36800 909.74114 -45.65807 -2046.27837
3.36900 908.92465 -45.72690 -2043.84615
3.37000 908.10914 -45.79502 -2041.41754
3.37100 907.29462 -45.86245 -2038.99255
3.37200 906.48106 -45.92920 -2036.57116
3.37300 905.66848 -45.99525 -2034.15337
3.37400 904.85688 -46.06063 -2031.73917
3.37500 904.04624 -46.12532 -2029.32855
3.37600 903.23658 -46.18934 -2026.92151
3.37700 902.42788 -46.25269 -2024.51805
3.37800 901.62015 -46.31537 -2022.11815
3.37900 900.81339 -46.37739 -2019.72181
3.38000 900.00759 -46.43875 -2017.32902
3.38100 899.20275 -46.49946 -2014.93978
3.38200 898.39888 -46.55951 -2012.55408
3.38300 897.59596 -46.61891 -2010.17191
3.38400 896.79401 -46.67767 -2007.79327
3.38500 895.99301 -46.73578 -2005.41816
3.38600 895.19296 -46.79326 -2003.04655
3.38700 894.39387 -46.85010 -2000.67846
3.38800 893.59573 -46.90631 -1998.31387
3.38900 892.79855 -46.96190 -1995.95278
3.39000 892.00231 -47.01686 -1993.59517
3.39100 891.20702 -47.07120 -1991.24106
3.39200 890.41268 -47.12492 -1988.89041
3.39300 889.61929 -47.17803 -1986.54324
3.39400 888.82684 -47.23053 -1984.19954
3.39500 888.03533 -47.28243 -1981.85930
3.39600 887.24476 -47.33372 -1979.52250
3.39700 886.45513 -47.38441 -1977.18916
3.39800 885.66645 -47.43450 -1974.85926
3.39900 884.87869 -47.48401 -1972.53279
3.40000 884.09188 -47.53292 -1970.20975
3.40100 883.30600 -47.58124 -1967.89013
3.40200 882.52105 -47.62899 -1965.57393
3.40300 881.73703 -47.67615 -1963.26115
3.40400 880.95395 -47.72274 -1960.95176
3.40500 880.17179 -47.76875 -1958.64578
3.40600 879.39056 -47.81419 -1956.34318
3.40700 878.61026 -47.85907 -1954.04398
3.40800 877.83088 -47.90338 -1951.74815
3.40900 877.05242 -47.94713 -1949.45570
3.41000 876.27489 -47.99033 -1947.16662
3.41100 875.49828 -48.03297 -1944.88090
3.41200 874.72259 -48.07506 -1942.59854
3.41300 873.94781 -48.11660 -1940.31952
3.41400 873.17395 -48.15760 -1938.04386
3.41500 872.40101 -48.19805 -1935.77153
3.41600 871.62898 -48.23797 -1933.50254
3.41700 870.85786 -48.27735 -1931.23687
3.41800 870.08765 -48.31620 -1928.97452
3.41900 869.31836 -48.35452 -1926.71549
3.42000 868.54997 -48.39232 -1924.45977
3.42100 867.78249 -48.42959 -1922.20736
3.42200 867.01591 -48.46634 -1919.95824
3.42300 866.25024 -48.50257 -1917.71242
3.42400 865.48547 -48.53828 -1915.46988
3.42500 864.72161 -48.57349 -1913.23062
3.42600 863.95864 -48.60819 -1910.99464
3.42700 863.19658 -48.64238 -1908.76192
3.42800 862.43541 -48.67607 -1906.53247
3.42900 861.67514 -48.70926 -1904.30628
3.43000 860.91576 -48.74195 -1902.08334
3.43100 860.15728 -48.77414 -1899.86365
3.43200 859.39968 -48.80585 -1897.64719
3.43300 858.64298 -48.83707 -1895.43397
3.43400 857.88717 -48.86780 -1893.22399
3.43500 857.13225 -48.89804 -1891.01722
3.43600 856.37822 -48.92781 -1888.81367
3.43700 855.62507 -48.95710 -1886.61334
3.43800 854.87281 -48.98592 -1884.41621
3.43900 854.12143 -49.01426 -1882.22228
3.44000 853.37093 -49.04213 -1880.03155
3.44100 852.62131 -49.06954 -1877.84401
3.44200 851.87257 -49.09648 -1875.65965
3.44300 851.12471 -49.12296 -1873.47848
3.44400 850.37773 -49.14899 -1871.30047
3.44500 849.63162 -49.17455 -1869.12563
3.44600 848.88639 -49.19967 -1866.95396
3.44700 848.14203 -49.22433 -1864.78544
3.44800 847.39854 -49.24855 -1862.62007
3.44900 846.65592 -49.27232 -1860.45785
3.45000 845.91417 -49.29564 -1858.29877
3.45100 845.17329 -49.31853 -1856.14282
3.45200 844.43328 -49.34097 -1853.99000
3.45300 843.69413 -49.36299 -1851.84031
3.45400 842.95585 -49.38457 -1849.69373
3.45500 842.21842 -49.40572 -1847.55027
3.45600 841.48186 -49.42644 -1845.40991
3.45700 840.74616 -49.44674 -1843.27266
3.45800 840.01132 -49.46661 -1841.13850
3.45900 839.27734 -49.48606 -1839.00744
3.46000 838.54421 -49.50510 -1836.87946
3.46100 837.81194 -49.52372 -1834.75456
3.46200 837.08052 -49.54192 -1832.63273
3.46300 836.34996 -49.55972 -1830.51398
3.46400 835.62024 -49.57711 -1828.39829
3.46500 834.89138 -49.59409 -1826.28566
3.46600 834.16337 -49.61067 -1824.17608
3.46700 833.43620 -49.62685 -1822.06955
3.46800 832.70988 -49.64263 -1819.96607
3.46900 831.98441 -49.65801 -1817.86562
3.47000 831.25978 -49.67300 -1815.76820
3.47100 830.53599 -49.68760 -1813.67382
3.47200 829.81304 -49.70180 -1811.58245
3.47300 829.09094 -49.71562 -1809.49410
3.47400 828.36967 -49.72906 -1807.40876
3.47500 827.64924 -49.74211 -1805.32643
3.47600 826.92965 -49.75478 -1803.24710
3.47700 826.21090 -49.76708 -1801.17077
3.47800 825.49298 -49.77900 -1799.09743
3.47900 824.77589 -49.79054 -1797.02707
3.48000 824.05963 -49.80172 -1794.95970
3.48100 823.34421 -49.81252 -1792.89529
3.48200 822.62961 -49.82296 -1790.83386
3.48300 821.91584 -49.83303 -1788.77540
3.48400 821.20290 -49.84274 -1786.71989
3.48500 820.49079 -49.85209 -1784.66734
3.48600 819.77950 -49.86108 -1782.61774
3.48700 819.06903 -49.86971 -1780.57109
3.48800 818.35938 -49.87799 -1778.52737
3.48900 817.65056 -49.88592 -1776.48659
3.49000 816.94256 -49.89350 -1774.44873
3.49100 816.23537 -49.90073 -1772.41380
3.49200 815.52901 -49.90761 -1770.38180
3.49300 814.82346 -49.91416 -1768.35270
3.49400 814.11872 -49.92035 -1766.32652
3.49500 813.41480 -49.92621 -1764.30323
3.49600 812.71169 -49.93174 -1762.28285
3.49700 812.00939 -49.93692 -1760.26537
3.49800 811.30791 -49.94178 -1758.25077
3.49900 810.60723 -49.94630 -1756.23905
3.50000 809.90736 -49.95049 -1754.23022
3.50100 809.20830 -49.95435 -1752.22426
3.50200 808.51004 -49.95789 -1750.22117
3.50300 807.81259 -49.96111 -1748.22094
3.50400 807.11594 -49.96400 -1746.22357
3.50500 806.42009 -49.96658 -1744.22906
3.50600 805.72505 -49.96883 -1742.23740
3.50700 805.03081 -49.97077 -1740.24858
3.50800 804.33736 -49.97240 -1738.26261
3.50900 803.64471 -49.97371 -1736.27947
3.51000 802.95286 -49.97472 -1734.29915
3.51100 802.26180 -49.97541 -1732.32167
3.51200 801.57154 -49.97580 -1730.34700
3.51300 800.88207 -49.97589 -1728.37515
3.51400 800.19340 -49.97567 -1726.40611
3.51500 799.50551 -49.97515 -1724.43988
3.51600 798.81841 -49.97434 -1722.47645
3.51700 798.13211 -49.97322 -1720.51582
3.51800 797.44659 -49.97181 -1718.55797
3.51900 796.76185 -49.97011 -1716.60292
3.52000 796.07790 -49.96811 -1714.65064
3.52100 795.39474 -49.96583 -1712.70115
3.52200 794.71236 -49.96326 -1710.75442
3.52300 794.03076 -49.96040 -1708.81047
3.52400 793.34994 -49.95725 -1706.86928
3.52500 792.66990 -49.95383 -1704.93084
3.52600 791.99064 -49.95012 -1702.99516
3.52700 791.31215 -49.94613 -1701.06223
3.52800 790.63444 -49.94187 -1699.13205
3.52900 789.95751 -49.93733 -1697.20460
3.53000 789.28135 -49.93251 -1695.27989
3.53100 788.60597 -49.92742 -1693.35791
3.53200 787.93135 -49.92207 -1691.43865
3.53300 787.25751 -49.91644 -1689.52212
3.53400 786.58444 -49.91054 -1687.60830
3.53500 785.91213 -49.90438 -1685.69719
3.53600 785.24059 -49.89796 -1683.78879
3.53700 784.56982 -49.89127 -1681.88310
3.53800 783.89981 -49.88432 -1679.98010
3.53900 783.23057 -49.87711 -1678.07980
3.54000 782.56209 -49.86965 -1676.18218
3.54100 781.89438 -49.86193 -1674.28725
3.54200 781.22742 -49.85395 -1672.39500
3.54300 780.56122 -49.84573 -1670.50542
3.54400 779.89578 -49.83725 -1668.61852
3.54500 779.23110 -49.82852 -1666.73428
3.54600 778.56718 -49.81954 -1664.85270
3.54700 777.90401 -49.81032 -1662.97378
3.54800 777.24160 -49.80085 -1661.09751
3.54900 776.57993 -49.79114 -1659.22389
3.55000 775.91903 -49.78118 -1657.35291
3.55100 775.25887 -49.77099 -1655.48458
3.55200 774.59946 -49.76056 -1653.61887
3.55300 773.94080 -49.74989 -1651.75580
3.55400 773.28289 -49.73898 -1649.89535
3.55500 772.62573 -49.72784 -1648.03753
3.55600 771.96931 -49.71647 -1646.18232
3.55700 771.31363 -49.70486 -1644.32972
3.55800 770.65870 -49.69303 -1642.47973
3.55900 770.00452 -49.68097 -1640.63235
3.56000 769.35107 -49.66868 -1638.78756
3.56100 768.69837 -49.65616 -1636.94537
3.56200 768.04640 -49.64343 -1635.10577
3.56300 767.39517 -49.63047 -1633.26876
3.56400 766.74468 -49.61728 -1631.43432
3.56500 766.09493 -49.60388 -1629.60247
3.56600 765.44591 -49.59026 -1627.77318
3.56700 764.79763 -49.57643 -1625.94647
3.56800 764.15008 -49.56237 -1624.12232
3.56900 763.50326 -49.54811 -1622.30073
3.57000 762.85717 -49.53363 -1620.48169
3.57100 762.21181 -49.51894 -1618.66521
3.57200 761.56719 -49.50404 -1616.85128
3.57300 760.92328 -49.48893 -1615.03988
3.57400 760.28011 -49.47362 -1613.23103
3.57500 759.63766 -49.45810 -1611.42471
3.57600 758.99594 -49.44237 -1609.62092
3.57700 758.35494 -49.42644 -1607.81965
3.57800 757.71467 -49.41031 -1606.02091
3.57900 757.07511 -49.39398 -1604.22468
3.58000 756.43628 -49.37745 -1602.43097
3.58100 755.79817 -49.36072 -1600.63976
3.58200 755.16077 -49.34380 -1598.85106
3.58300 754.52410 -49.32668 -1597.06486
3.58400 753.88814 -49.30937 -1595.28116
3.58500 753.25289 -49.29186 -1593.49995
3.58600 752.61836 -49.27416 -1591.72122
3.58700 751.98455 -49.25628 -1589.94498
3.58800 751.35145 -49.23820 -1588.17122
3.58900 750.71906 -49.21994 -1586.39993
3.59000 750.08738 -49.20149 -1584.63112
3.59100 749.45641 -49.18285 -1582.86477
3.59200 748.82614 -49.16403 -1581.10088
3.59300 748.19659 -49.14503 -1579.33946
3.59400 747.56774 -49.12585 -1577.58049
3.59500 746.93960 -49.10649 -1575.82396
3.59600 746.31217 -49.08694 -1574.06989
3.59700 745.68543 -49.06722 -1572.31826
3.59800 745.05940 -49.04733 -1570.56906
3.59900 744.43408 -49.02726 -1568.82230
3.60000 743.80945 -49.00701 -1567.07797
3.60100 743.18552 -48.98659 -1565.33606
3.60200 742.56229 -48.96600 -1563.59658
