2.900000 31.926626
3.000000 -10.628480
3.100000 -32.186020
3.200000 -41.857505
3.300000 -44.879785
3.400000 -44.280559
3.500000 -41.812387
3.600000 -38.484696
3.700000 -34.870926
3.800000 -31.287913
3.900000 -27.901625
4.000000 -24.789936
4.100000 -21.980050
4.200000 -19.470852
4.300000 -17.246203
4.400000 -15.282797
4.500000 -13.554728
4.600000 -12.036059
4.700000 -10.702209
4.800000 -9.530617
4.900000 -8.500997
5.000000 -7.595346
5.100000 -6.797830
5.200000 -6.094609
5.300000 -5.473631
5.400000 -4.924426
5.500000 -4.437913
5.600000 -4.006224
5.700000 -3.622538
5.800000 -3.280941
5.900000 -2.976304
6.000000 -2.704173
