2.900000 49.353729
3.000000 12.936738
3.100000 -7.103057
3.200000 -17.516101
3.300000 -22.300192
3.400000 -23.837847
3.500000 -23.553341
3.600000 -22.297363
3.700000 -20.574901
3.800000 -18.681645
3.900000 -16.786361
4.000000 -14.980996
4.100000 -13.311310
4.200000 -11.795669
4.300000 -10.436572
4.400000 -9.227715
4.500000 -8.158277
4.600000 -7.215500
4.700000 -6.386192
4.800000 -5.657582
4.900000 -5.017765
5.000000 -4.455911
5.100000 -3.962314
5.200000 -3.528376
5.300000 -3.146530
5.400000 -2.810156
5.500000 -2.513477
5.600000 -2.251466
5.700000 -2.019755
5.800000 -1.814551
5.900000 -1.632557
6.000000 -1.470914
