2.900000 151.905539
3.000000 77.689515
3.100000 35.405103
3.200000 11.560380
3.300000 -1.557166
3.400000 -8.418332
3.500000 -11.643532
3.600000 -12.780873
3.700000 -12.749020
3.800000 -12.093239
3.900000 -11.135477
4.000000 -10.063388
4.100000 -8.983669
4.200000 -7.954284
4.300000 -7.004041
4.400000 -6.144539
4.500000 -5.377462
4.600000 -4.699018
4.700000 -4.102632
4.800000 -3.580546
4.900000 -3.124754
5.000000 -2.727528
5.100000 -2.381686
5.200000 -2.080718
5.300000 -1.818814
5.400000 -1.590844
5.500000 -1.392317
5.600000 -1.219319
5.700000 -1.068450
5.800000 -0.936769
5.900000 -0.821730
6.000000 -0.721134
