0.033386 -0.203417 -0.056292
0.042675 0.054630 0.061354
-0.027581 0.118853 0.072817
-0.094590 0.115808 0.205773
0.080760 -0.216807 0.136824
-0.174574 -0.117014 0.045284
-0.003881 -0.000171 0.098016
-0.099906 0.004319 0.107925
-0.084517 0.040802 -0.001159
-0.045871 0.074954 0.038413
-0.076542 0.055523 0.030121
-0.004193 -0.016700 -0.170823
0.122594 0.025673 -0.137291
0.091234 -0.070185 -0.005245
0.001226 0.067416 -0.011214
-0.005064 0.107430 -0.056662
0.058870 0.159258 0.062005
0.021397 0.079071 -0.043415
0.032195 -0.050304 0.023773
0.024515 0.066659 0.165888
0.083394 0.057257 0.056273
-0.090229 0.023939 0.058715
0.036256 0.086862 -0.005869
-0.234226 -0.055397 -0.091093
0.050916 0.121203 -0.021720
0.014558 0.022450 -0.080317
-0.043695 -0.121725 -0.163197
0.052562 0.026027 -0.035613
0.055712 0.134695 0.029139
-0.016038 -0.023085 0.120962
-0.102224 0.089157 -0.021234
-0.104817 0.125235 0.078093
-0.142998 -0.012895 -0.061759
0.093500 -0.106742 0.053921
0.057139 0.057300 0.098200
0.109913 -0.022922 -0.050337
-0.191284 0.081750 -0.056573
-0.026752 -0.012727 -0.025959
-0.039652 -0.005699 0.107564
0.197750 0.059119 0.016692
-0.061424 -0.116152 -0.060764
0.079921 -0.057742 0.120104
0.084979 -0.024780 -0.099934
0.009853 -0.020291 -0.141789
0.021899 -0.136337 0.057266
0.009968 -0.031386 0.006112
-0.064408 -0.139128 0.058324
0.088251 -0.027484 -0.024510
-0.068530 -0.034655 0.017148
0.127082 0.135477 -0.107680
0.021850 -0.101818 0.029752
0.224199 0.159593 -0.063058
-0.018917 0.083286 0.065816
-0.125924 -0.117606 -0.094700
-0.071471 -0.204738 -0.099304
-0.083926 0.145841 0.080447
0.119032 0.080804 -0.088255
-0.012750 -0.032687 0.142689
-0.121004 0.011468 -0.040859
-0.110743 -0.063344 -0.163538
-0.168899 -0.067957 0.219473
0.150496 -0.100644 -0.111673
0.012744 -0.108824 0.040929
-0.013263 -0.037264 0.011615
-0.077417 0.092581 -0.108515
0.081120 0.068447 -0.143300
-0.144678 -0.002387 -0.133228
0.098646 -0.053315 0.117006
0.064340 0.102482 0.038199
0.228939 0.079102 -0.111856
0.105552 0.134214 0.018612
0.132039 -0.080987 -0.069400
-0.103706 0.310762 0.099175
0.076944 -0.094008 -0.003369
0.118785 -0.104399 0.138841
-0.202247 0.113333 0.001661
0.175817 0.034044 0.019756
-0.107819 -0.068763 -0.041743
0.120320 0.136792 0.041099
-0.020063 -0.039152 0.107812
0.005799 -0.169814 -0.117251
0.031068 0.000695 -0.042173
0.042239 0.097410 -0.060805
-0.129022 -0.142116 -0.071525
-0.179125 0.111157 0.127454
-0.047108 0.063156 -0.138579
-0.177011 0.054090 -0.062053
0.102685 0.123947 -0.116318
-0.015375 -0.041726 -0.095255
-0.010959 -0.064975 -0.162355
-0.081345 -0.025657 0.081325
0.000117 -0.048522 0.108055
0.098397 0.040888 0.133584
-0.022730 0.066675 0.046062
-0.079935 0.066474 0.044874
0.092190 0.098662 -0.225261
-0.020681 -0.074653 -0.043261
-0.099727 -0.036226 -0.064979
0.014934 -0.000506 0.009308
0.051059 0.158522 0.056105
-0.033092 0.029169 0.001792
0.046255 0.001282 -0.089725
-0.257521 0.102695 0.084004
0.092359 0.105132 -0.201597
-0.104914 0.079905 0.273379
-0.021664 0.060536 -0.075453
0.100227 0.044321 -0.036604
0.104983 -0.165298 0.126973
0.189984 0.049002 -0.046656
0.133868 0.023977 0.095866
0.096759 -0.077391 -0.141629
0.044886 0.133551 0.017254
-0.009072 -0.116089 -0.114565
-0.094052 0.027988 -0.048065
0.086402 0.231348 -0.098516
0.084207 0.034943 -0.039191
-0.134630 0.195554 0.140758
-0.089030 0.021884 0.130352
-0.093792 0.088422 -0.039043
0.173548 -0.102863 0.083998
0.040132 -0.240907 0.000688
0.104660 -0.049580 -0.101482
-0.138113 -0.125218 -0.140844
0.105790 0.053965 0.031496
-0.106204 -0.059505 0.117050
0.000674 0.038298 0.016823
-0.045717 0.118714 -0.080019
0.021556 -0.151740 0.054992
-0.072307 -0.275547 -0.093019
0.014379 -0.082685 0.158167
0.031528 -0.132456 -0.091314
0.050913 -0.084906 -0.096774
0.176288 -0.130541 0.034855
-0.024310 -0.046770 -0.007710
0.048157 -0.097688 0.034026
