2.800 76.644
2.900 26.789
3.000 -0.701
3.100 -15.198
3.200 -22.162
3.300 -24.807
3.400 -25.026
3.500 -23.942
3.600 -22.213
3.700 -20.224
3.800 -18.194
3.900 -16.241
4.000 -14.427
4.100 -12.777
4.200 -11.296
4.300 -9.980
4.400 -8.816
4.500 -7.791
4.600 -6.891
4.700 -6.101
4.800 -5.408
4.900 -4.801
5.000 -4.267
5.100 -3.799
5.200 -3.388
5.300 -3.026
5.400 -2.707
5.500 -2.425
5.600 -2.176
5.700 -1.956
5.800 -1.761
5.900 -1.587
6.000 -1.433
6.100 -1.296
6.200 -1.173
6.300 -1.064
6.400 -0.966
6.500 -0.879
6.600 -0.800
6.700 -0.729
6.800 -0.666
6.900 -0.608
7.000 -0.556
7.100 -0.510
7.200 -0.467
7.300 -0.429
7.400 -0.394
7.500 -0.363
7.600 -0.334
7.700 -0.308
7.800 -0.284
7.900 -0.263
8.000 -0.243
8.100 -0.225
8.200 -0.208
8.300 -0.193
8.400 -0.179
8.500 -0.166
8.600 -0.154
8.700 -0.144
8.800 -0.134
8.900 -0.124
9.000 -0.116
9.100 -0.108
9.200 -0.101
9.300 -0.094
9.400 -0.088
9.500 -0.082
9.600 -0.077
9.700 -0.072
9.800 -0.068
9.900 -0.064
10.000 -0.060
