2.800 170.923
2.900 105.309
3.000 65.133
3.100 40.344
3.200 24.967
3.300 15.401
3.400 9.449
3.500 5.759
3.600 3.487
3.700 2.107
3.800 1.287
3.900 0.816
4.000 0.561
4.100 0.436
4.200 0.389
4.300 0.386
4.400 0.405
4.500 0.434
4.600 0.465
4.700 0.494
4.800 0.519
4.900 0.538
5.000 0.551
5.100 0.559
5.200 0.563
5.300 0.562
5.400 0.557
5.500 0.549
5.600 0.539
5.700 0.527
5.800 0.514
5.900 0.499
6.000 0.483
6.100 0.467
6.200 0.451
6.300 0.434
6.400 0.418
6.500 0.402
6.600 0.385
6.700 0.370
6.800 0.354
6.900 0.339
7.000 0.325
7.100 0.311
7.200 0.297
7.300 0.284
7.400 0.272
7.500 0.260
7.600 0.249
7.700 0.238
7.800 0.227
7.900 0.217
8.000 0.207
8.100 0.198
8.200 0.190
8.300 0.181
8.400 0.173
8.500 0.166
8.600 0.159
8.700 0.152
8.800 0.145
8.900 0.139
9.000 0.133
9.100 0.128
9.200 0.122
9.300 0.117
9.400 0.112
9.500 0.107
9.600 0.103
9.700 0.099
9.800 0.095
9.900 0.091
10.000 0.087
