0.000	0.000
0.014	0.038
0.027	0.075
0.064	0.169
0.102	0.253
0.132	0.313
0.187	0.420
0.198	0.433
0.265	0.543
0.331	0.636
0.397	0.727
0.470	0.816
0.528	0.884
0.593	0.960
0.659	1.023
0.788	1.149
0.924	1.270
0.991	1.324

