-14835.078048 -250.023101 -14585.054947 0.000000 0.000000 0.000000 16.000000
-15064.130892 52.453110 -15116.584002 0.000000 0.000000 0.000000 16.000000
-14814.404458 -38.094265 -14776.310193 0.000000 0.000000 0.000000 16.000000
-14708.899962 -6.740899 -14702.159063 0.000000 0.000000 0.000000 16.000000
-15532.089765 -72.845835 -15459.243930 0.000000 0.000000 0.000000 17.000000
-15583.631554 -258.421277 -15325.210277 0.000000 0.000000 0.000000 17.000000
-15403.120770 -266.144907 -15136.975863 0.000000 0.000000 0.000000 17.000000
-15491.019417 -172.231237 -15318.788179 0.000000 0.000000 0.000000 17.000000
-15441.576177 -216.587668 -15224.988509 0.000000 0.000000 0.000000 17.000000
-14472.779603 -2.192924 -14470.586679 0.000000 0.000000 0.000000 16.000000
-14916.944579 27.344706 -14944.289285 0.000000 0.000000 0.000000 17.000000
-14646.453813 15.339643 -14661.793456 0.000000 0.000000 0.000000 17.000000
-14982.756624 -65.407371 -14917.349253 0.000000 0.000000 0.000000 17.000000
-14718.685198 56.068108 -14774.753306 0.000000 0.000000 0.000000 17.000000
-15252.045006 -74.219540 -15177.825466 0.000000 0.000000 0.000000 17.000000
-14984.952847 23.784452 -15008.737299 0.000000 0.000000 0.000000 17.000000
-15248.451078 -96.475060 -15151.976017 0.000000 0.000000 0.000000 17.000000
-15678.112250 -263.661551 -15414.450699 0.000000 0.000000 0.000000 18.000000
-15879.628453 -163.752535 -15715.875918 0.000000 0.000000 0.000000 18.000000
-15193.047037 -141.561643 -15051.485394 0.000000 0.000000 0.000000 18.000000
-15805.722841 -71.163698 -15734.559144 0.000000 0.000000 0.000000 18.000000
-15709.685562 -108.113862 -15601.571699 0.000000 0.000000 0.000000 18.000000
-13958.393254 20.046437 -13978.439691 0.000000 0.000000 0.000000 19.000000
-15622.098092 -82.560609 -15539.537483 0.000000 0.000000 0.000000 18.000000
-15982.641322 -130.741002 -15851.900320 0.000000 0.000000 0.000000 18.000000
-16040.447895 -276.838475 -15763.609420 0.000000 0.000000 0.000000 18.000000
-16804.054546 -71.897672 -16732.156874 0.000000 0.000000 0.000000 19.000000
-17424.239040 -137.377603 -17286.861437 0.000000 0.000000 0.000000 19.000000
-16679.007769 52.485639 -16731.493407 0.000000 0.000000 0.000000 18.000000
-16656.483487 -73.879372 -16582.604115 0.000000 0.000000 0.000000 18.000000
-16630.851032 -91.849360 -16539.001671 0.000000 0.000000 0.000000 18.000000
-15752.706990 -189.131152 -15563.575838 0.000000 0.000000 0.000000 18.000000
-15751.952838 110.036764 -15861.989603 0.000000 0.000000 0.000000 17.000000
-15903.291969 -15.361404 -15887.930565 0.000000 0.000000 0.000000 18.000000
-15848.046525 -26.568165 -15821.478360 0.000000 0.000000 0.000000 18.000000
-13137.374911 28.672730 -13166.047640 0.000000 0.000000 0.000000 15.000000
-14731.445692 26.640648 -14758.086340 0.000000 0.000000 0.000000 16.000000
-14637.629846 13.668886 -14651.298733 0.000000 0.000000 0.000000 16.000000
-15668.829098 -78.500032 -15590.329066 0.000000 0.000000 0.000000 17.000000
-16459.463068 36.695528 -16496.158596 0.000000 0.000000 0.000000 18.000000
-16627.889171 25.210451 -16653.099622 0.000000 0.000000 0.000000 18.000000
-16527.080829 18.509929 -16545.590757 0.000000 0.000000 0.000000 18.000000
-16599.927132 -147.491866 -16452.435266 0.000000 0.000000 0.000000 19.000000
-17394.372363 -257.997058 -17136.375305 0.000000 0.000000 0.000000 19.000000
-18319.981486 -113.360887 -18206.620599 0.000000 0.000000 0.000000 20.000000
-18070.135142 -122.950028 -17947.185114 0.000000 0.000000 0.000000 20.000000
-16084.379984 -157.444286 -15926.935698 0.000000 0.000000 0.000000 19.000000
-16858.318159 -252.967309 -16605.350849 0.000000 0.000000 0.000000 19.000000
-17098.457138 -266.218191 -16832.238947 0.000000 0.000000 0.000000 20.000000
-17154.661685 -178.700612 -16975.961074 0.000000 0.000000 0.000000 20.000000
-17891.934258 -41.489120 -17850.445137 0.000000 0.000000 0.000000 20.000000
-16038.863524 120.220168 -16159.083692 0.000000 0.000000 0.000000 18.000000
-15790.299149 15.201466 -15805.500614 0.000000 0.000000 0.000000 18.000000
-14454.685183 -249.404029 -14205.281154 0.000000 0.000000 0.000000 16.000000
-14830.416065 -40.216328 -14790.199737 0.000000 0.000000 0.000000 16.000000
-14517.968380 -125.654594 -14392.313786 0.000000 0.000000 0.000000 16.000000
-13319.943652 -223.425484 -13096.518168 0.000000 0.000000 0.000000 15.000000
-14330.927364 17.242490 -14348.169854 0.000000 0.000000 0.000000 16.000000
-14500.855753 52.850791 -14553.706545 0.000000 0.000000 0.000000 16.000000
-13894.061958 150.118079 -14044.180037 0.000000 0.000000 0.000000 15.000000
-13520.160631 -78.175418 -13441.985213 0.000000 0.000000 0.000000 15.000000
-15300.693590 -148.781720 -15151.911870 0.000000 0.000000 0.000000 17.000000
-14577.674379 -103.016044 -14474.658335 0.000000 0.000000 0.000000 16.000000
-14735.186525 -67.367273 -14667.819252 0.000000 0.000000 0.000000 16.000000
-14786.869179 -286.780754 -14500.088425 0.000000 0.000000 0.000000 16.000000
-14860.474450 -63.399089 -14797.075362 0.000000 0.000000 0.000000 16.000000
-14812.757834 -84.650566 -14728.107268 0.000000 0.000000 0.000000 16.000000
-14170.195296 45.627558 -14215.822854 0.000000 0.000000 0.000000 15.000000
-14190.503491 46.092147 -14236.595638 0.000000 0.000000 0.000000 15.000000
-13462.687894 -130.812745 -13331.875148 0.000000 0.000000 0.000000 14.000000
-12809.010554 -60.555508 -12748.455047 0.000000 0.000000 0.000000 14.000000
-13517.792577 -329.117166 -13188.675411 0.000000 0.000000 0.000000 15.000000
-13290.598344 -199.360162 -13091.238182 0.000000 0.000000 0.000000 15.000000
